key,Arc heating start,Arc heating end,Active power,Reactive power
256,2019-05-12 23:29:03,2019-05-12 23:30:08,0.27840709690000004,0.2026466727
256,2019-05-12 23:31:24,2019-05-12 23:32:29,0.2790691853,0.19796872140000002
257,2019-05-12 23:40:42,2019-05-12 23:42:42,0.3970053668,0.2924732268
257,2019-05-12 23:44:55,2019-05-12 23:47:56,0.5877870321,0.48424768450000005
257,2019-05-12 23:58:57,2019-05-13 00:00:07,0.2688114047,0.17564684149999998
258,2019-05-13 01:15:02,2019-05-13 01:16:58,0.3593295607,0.30556717510000003
258,2019-05-13 01:21:17,2019-05-13 01:26:48,1.202724427,1.0160466433
258,2019-05-13 01:36:39,2019-05-13 01:39:27,0.6219540834,0.4983894825
258,2019-05-13 01:46:29,2019-05-13 01:48:31,0.5100736618,0.3754185438
258,2019-05-13 01:49:51,2019-05-13 01:51:09,0.3239514828,0.2282714844
259,2019-05-13 02:49:31,2019-05-13 02:51:15,0.3340708455,0.2694103122
259,2019-05-13 02:53:57,2019-05-13 02:59:32,1.2569611967,0.9560280442
259,2019-05-13 03:03:50,2019-05-13 03:04:35,0.1661394835,0.1238110065
259,2019-05-13 03:07:03,2019-05-13 03:10:56,0.9151146412000001,0.8812483549
260,2019-05-13 03:34:55,2019-05-13 03:36:47,0.3589545792,0.2383715957
260,2019-05-13 03:39:16,2019-05-13 03:42:17,0.6523335278,0.5358462185
260,2019-05-13 03:51:19,2019-05-13 03:53:19,0.4588918686,0.306363523
260,2019-05-13 03:56:56,2019-05-13 03:58:25,0.34018146990000003,0.2286521196
261,2019-05-13 04:08:28,2019-05-13 04:13:43,1.1717115527,1.0403199196
261,2019-05-13 04:15:32,2019-05-13 04:16:38,0.2762783766,0.19018125530000002
261,2019-05-13 04:20:03,2019-05-13 04:24:51,1.2385082245,0.8279395103
261,2019-05-13 04:26:12,2019-05-13 04:27:20,0.2855184078,0.18621277809999998
261,2019-05-13 04:28:37,2019-05-13 04:29:57,0.3398108482,0.2202234268
262,2019-05-13 04:39:05,2019-05-13 04:41:12,0.409105722,0.2976072729
262,2019-05-13 04:43:29,2019-05-13 04:50:47,1.5537295938,1.2761703432
262,2019-05-13 05:09:23,2019-05-13 05:11:31,0.5482969284,0.353200078
262,2019-05-13 05:17:15,2019-05-13 05:17:45,0.12232494349999999,0.079359293
262,2019-05-13 05:18:57,2019-05-13 05:21:58,0.7927892208,0.5044989586
262,2019-05-13 05:29:37,2019-05-13 05:30:26,0.19263720510000001,0.1284241676
263,2019-05-13 05:40:55,2019-05-13 05:43:09,0.4418281497,0.3136464953
263,2019-05-13 05:46:10,2019-05-13 05:53:57,1.8874969780000002,1.4414668083000002
263,2019-05-13 06:15:17,2019-05-13 06:20:02,1.2351026535,0.8036001920999999
263,2019-05-13 06:20:53,2019-05-13 06:23:02,0.5503971577000001,0.35895967479999996
263,2019-05-13 06:25:55,2019-05-13 06:28:01,0.5334572792,0.3493423462
263,2019-05-13 06:34:29,2019-05-13 06:36:21,0.4444532394,0.3266735077
264,2019-05-13 06:46:26,2019-05-13 06:50:35,0.9047413168999999,0.7589324713
264,2019-05-13 06:53:05,2019-05-13 06:56:00,0.7109906077,0.4632430673
264,2019-05-13 06:58:24,2019-05-13 07:02:56,1.1750336885,0.7766540051
264,2019-05-13 07:04:39,2019-05-13 07:06:35,0.49399995799999996,0.3302431107
265,2019-05-13 07:12:54,2019-05-13 07:16:56,0.9710199120999999,0.7034695148000001
265,2019-05-13 07:18:54,2019-05-13 07:23:01,1.0633653998,0.6929928064
265,2019-05-13 07:23:57,2019-05-13 07:26:11,0.5758323669,0.37941432
265,2019-05-13 07:31:36,2019-05-13 07:32:57,0.31906676289999997,0.2406190634
265,2019-05-13 07:33:51,2019-05-13 07:35:14,0.35106635090000005,0.2424275875
266,2019-05-13 07:46:22,2019-05-13 07:49:15,0.5806553017,0.3788297474
266,2019-05-13 07:52:16,2019-05-13 07:58:47,1.4497213364,0.9902983606
266,2019-05-13 08:06:29,2019-05-13 08:11:03,1.0111711025,0.6488648653
266,2019-05-13 08:13:48,2019-05-13 08:16:24,0.5881402493,0.44207024570000003
267,2019-05-13 08:26:57,2019-05-13 08:30:07,0.605920051,0.5924760699
267,2019-05-13 08:32:35,2019-05-13 08:36:43,0.8603705764,0.8737596868999999
267,2019-05-13 08:38:39,2019-05-13 08:42:07,0.8221435547,0.6281929016
267,2019-05-13 08:43:50,2019-05-13 08:45:53,0.46227359770000004,0.4099419117
267,2019-05-13 08:49:29,2019-05-13 08:50:51,0.3013660908,0.2360224724
268,2019-05-13 09:06:57,2019-05-13 09:08:59,0.39580315850000003,0.31328123809999997
268,2019-05-13 09:10:27,2019-05-13 09:15:12,1.0888119638,0.8888620734
268,2019-05-13 09:17:44,2019-05-13 09:21:05,0.7872436047,0.5922538042000001
268,2019-05-13 09:24:02,2019-05-13 09:25:33,0.35597300530000003,0.2761147022
269,2019-05-13 10:37:00,2019-05-13 10:39:09,0.42525815990000004,0.408596009
270,2019-05-13 12:57:50,2019-05-13 13:00:13,0.47780827719999996,0.34834903479999996
270,2019-05-13 13:07:54,2019-05-13 13:09:23,0.303907603,0.23896729949999998
270,2019-05-13 13:12:52,2019-05-13 13:17:03,0.927251935,0.7855505347
270,2019-05-13 13:23:51,2019-05-13 13:28:14,1.0065352917000001,0.7752556801
270,2019-05-13 13:35:15,2019-05-13 13:37:41,0.5680861473,0.4334206581
270,2019-05-13 13:40:33,2019-05-13 13:41:38,0.2433190346,0.19663691519999998
271,2019-05-13 14:22:11,2019-05-13 14:25:32,0.7009052179,0.49739247560000005
271,2019-05-13 14:32:53,2019-05-13 14:37:07,0.965166986,0.6960857212999999
271,2019-05-13 14:41:13,2019-05-13 14:45:15,0.9751181602,0.7143677473000001
271,2019-05-13 14:47:44,2019-05-13 14:50:29,0.6494386196,0.4682130814
271,2019-05-13 14:53:27,2019-05-13 14:56:24,0.7051177025,0.5214476585
271,2019-05-13 14:58:05,2019-05-13 14:58:26,0.070640564,0.0508892536
272,2019-05-13 15:19:10,2019-05-13 15:21:15,0.43651978770000005,0.326273948
272,2019-05-13 15:26:21,2019-05-13 15:31:22,1.2969208956,0.9936592281000001
272,2019-05-13 15:36:39,2019-05-13 15:40:44,1.0927892923,0.7542958259999999
272,2019-05-13 15:46:06,2019-05-13 15:47:19,0.3194150925,0.2137937546
273,2019-05-13 15:51:19,2019-05-13 15:54:14,0.6115490092,0.4560641646
273,2019-05-13 15:57:10,2019-05-13 16:00:32,0.8875957727,0.6145882905
273,2019-05-13 16:01:26,2019-05-13 16:04:56,0.9457371234999999,0.6420725584
274,2019-05-13 16:19:32,2019-05-13 16:21:48,0.47666358670000003,0.3425194025
274,2019-05-13 16:26:14,2019-05-13 16:27:20,0.27018511300000003,0.1788857877
274,2019-05-13 16:32:07,2019-05-13 16:33:18,0.2928256989,0.2047088146
274,2019-05-13 16:36:07,2019-05-13 16:43:10,1.849821806,1.2425105572
274,2019-05-13 16:44:43,2019-05-13 16:49:51,1.3474421501,0.8897087574
274,2019-05-13 17:18:11,2019-05-13 17:21:15,0.7981596164,0.5196555853
274,2019-05-13 17:22:36,2019-05-13 17:29:35,1.8558803200999998,1.2349339724
274,2019-05-13 17:51:29,2019-05-13 17:52:32,0.2600812281,0.1682848036
274,2019-05-13 17:53:45,2019-05-13 17:55:56,0.5667681694,0.37418590490000003
274,2019-05-13 18:06:37,2019-05-13 18:08:26,0.4852310419,0.32127636670000004
275,2019-05-13 18:15:15,2019-05-13 18:17:07,0.36876677329999996,0.2966426015
275,2019-05-13 18:18:59,2019-05-13 18:26:59,2.1733310819,1.438593924
275,2019-05-13 18:29:58,2019-05-13 18:33:37,1.0175664425,0.6175721884
275,2019-05-13 18:34:33,2019-05-13 18:37:53,0.9543824195999999,0.6049971581
275,2019-05-13 18:39:44,2019-05-13 18:41:43,0.5656528473,0.3592319489
276,2019-05-13 18:56:58,2019-05-13 18:59:17,0.4869760282,0.3469958901
276,2019-05-13 19:03:40,2019-05-13 19:06:03,0.4629734159,0.4213385284
276,2019-05-13 19:09:28,2019-05-13 19:10:55,0.2852898836,0.2105634809
276,2019-05-13 19:21:18,2019-05-13 19:23:18,0.5300803185,0.3526876569
276,2019-05-13 19:26:46,2019-05-13 19:28:34,0.48357450960000004,0.3214950562
277,2019-05-13 19:33:40,2019-05-13 19:36:42,0.6310408608,0.4937324226
277,2019-05-13 19:39:11,2019-05-13 19:43:12,1.0337343216,0.7925424576000001
277,2019-05-13 19:47:00,2019-05-13 19:50:29,0.9184161425,0.6776397228000001
277,2019-05-13 20:03:26,2019-05-13 20:04:33,0.279258728,0.2058327198
277,2019-05-13 20:05:37,2019-05-13 20:11:19,1.2918519974,1.3117425442
277,2019-05-13 20:12:47,2019-05-13 20:15:48,0.7181925774,0.6703352928
278,2019-05-13 20:44:37,2019-05-13 20:47:39,0.6037613934,0.4671809375
278,2019-05-13 20:51:59,2019-05-13 20:55:28,0.8036209345,0.5891925395000001
278,2019-05-13 20:59:29,2019-05-13 21:04:01,1.1990801095999999,0.8527208567
278,2019-05-13 21:13:01,2019-05-13 21:16:16,0.8568587303,0.5985820293
280,2019-05-13 23:16:51,2019-05-13 23:19:30,0.5318082656,0.4325754046
280,2019-05-13 23:24:09,2019-05-13 23:26:34,0.6290882825999999,0.39734095340000003
280,2019-05-13 23:28:08,2019-05-13 23:33:10,1.3803095818,0.7673795819
280,2019-05-13 23:34:16,2019-05-13 23:39:29,1.4685430527,0.8095400333
280,2019-05-13 23:41:57,2019-05-13 23:44:16,0.6180496216,0.36595821380000004
280,2019-05-13 23:45:50,2019-05-13 23:50:26,1.1749572754000002,0.7160806656
280,2019-05-13 23:53:05,2019-05-13 23:55:05,0.5079097748,0.3071627617
280,2019-05-13 23:56:57,2019-05-14 00:01:43,1.1971917152,0.7285866737000001
280,2019-05-14 00:05:53,2019-05-14 00:07:00,0.2823925018,0.1700415611
281,2019-05-14 00:16:44,2019-05-14 00:21:46,1.2278022623,0.8655859231999999
281,2019-05-14 00:25:13,2019-05-14 00:27:01,0.4623799324,0.2932062745
281,2019-05-14 00:29:31,2019-05-14 00:34:10,1.263363719,0.7380993365999999
281,2019-05-14 00:36:46,2019-05-14 00:39:22,0.6894266605,0.3864841461
281,2019-05-14 00:40:54,2019-05-14 00:43:28,0.689491272,0.3776800632
282,2019-05-14 00:51:36,2019-05-14 00:56:13,1.0699095449,0.7898831367
282,2019-05-14 00:58:13,2019-05-14 01:00:01,0.4158792496,0.32541435960000004
282,2019-05-14 01:01:47,2019-05-14 01:06:33,1.1918373108,0.8843237162
282,2019-05-14 01:08:48,2019-05-14 01:11:25,0.6622772217,0.4669384956
282,2019-05-14 01:14:03,2019-05-14 01:16:10,0.5375597477,0.3723058701
283,2019-05-14 01:22:11,2019-05-14 01:24:19,0.4251904642,0.31127947570000003
283,2019-05-14 01:26:24,2019-05-14 01:30:56,1.0698731542,0.7770884633
283,2019-05-14 01:33:02,2019-05-14 01:34:11,0.2838349342,0.19631898399999997
283,2019-05-14 01:41:00,2019-05-14 01:42:30,0.3874602318,0.2501724958
283,2019-05-14 01:44:41,2019-05-14 01:46:06,0.36485624310000003,0.2345587015
283,2019-05-14 01:48:52,2019-05-14 01:51:10,0.5905745029,0.3786199093
284,2019-05-14 02:04:33,2019-05-14 02:08:49,1.0895249245999998,0.7492090464
284,2019-05-14 02:12:03,2019-05-14 02:14:02,0.5089095831,0.34481388329999996
284,2019-05-14 02:15:43,2019-05-14 02:20:03,1.2160493135,0.6842598915000001
284,2019-05-14 02:21:51,2019-05-14 02:24:43,0.7914254665,0.4559421539
284,2019-05-14 02:26:24,2019-05-14 02:27:46,0.3512773514,0.21723318100000003
285,2019-05-14 02:34:02,2019-05-14 02:38:44,1.1277571597,0.8464271426000001
285,2019-05-14 02:40:08,2019-05-14 02:42:11,0.5482999086,0.3689653277
285,2019-05-14 02:43:58,2019-05-14 02:47:19,0.9141969681000001,0.5477156639
285,2019-05-14 02:48:11,2019-05-14 02:49:07,0.23642301559999998,0.1410435438
285,2019-05-14 02:50:32,2019-05-14 02:52:32,0.5513310432,0.311331749
285,2019-05-14 02:54:43,2019-05-14 02:56:00,0.3238842487,0.2029414177
286,2019-05-14 03:04:37,2019-05-14 03:08:43,1.0224944066,0.7419576645
286,2019-05-14 03:11:04,2019-05-14 03:12:33,0.3720611334,0.24023896460000002
286,2019-05-14 03:14:32,2019-05-14 03:19:18,1.2401925325,0.7521176338
286,2019-05-14 03:21:19,2019-05-14 03:22:20,0.2463800907,0.1455196142
286,2019-05-14 03:26:00,2019-05-14 03:27:07,0.2778630257,0.163594842
286,2019-05-14 03:29:52,2019-05-14 03:30:56,0.2726929188,0.1617338657
287,2019-05-14 03:41:37,2019-05-14 03:43:36,0.4013764717,0.2586624026
287,2019-05-14 03:46:43,2019-05-14 03:48:50,0.5264970958,0.3954506516
287,2019-05-14 03:50:43,2019-05-14 03:53:21,0.6813701391,0.43580156560000005
287,2019-05-14 03:59:54,2019-05-14 04:00:56,0.26067864890000003,0.1672229767
287,2019-05-14 04:04:38,2019-05-14 04:06:07,0.3555504084,0.2226238251
288,2019-05-14 04:16:41,2019-05-14 04:18:54,0.397403489,0.3111574601
288,2019-05-14 04:20:44,2019-05-14 04:25:49,1.2461380064,0.9691827893000001
288,2019-05-14 04:27:23,2019-05-14 04:27:54,0.1174174547,0.0863997936
288,2019-05-14 04:31:32,2019-05-14 04:33:36,0.5092977285,0.3574088812
288,2019-05-14 04:39:35,2019-05-14 04:39:54,0.0749783516,0.0483262539
289,2019-05-14 04:53:23,2019-05-14 04:55:51,0.4989402129,0.33610799909999994
289,2019-05-14 04:58:24,2019-05-14 05:02:46,1.0693207979000001,0.7353938520000001
289,2019-05-14 05:04:13,2019-05-14 05:05:21,0.2751629353,0.16976332660000001
289,2019-05-14 05:16:20,2019-05-14 05:18:03,0.4452089071,0.2768913507
290,2019-05-14 05:37:34,2019-05-14 05:42:11,0.9832188874,0.7299745679
290,2019-05-14 05:43:53,2019-05-14 05:45:28,0.37727576490000003,0.2577922344
290,2019-05-14 05:47:17,2019-05-14 05:51:30,1.1045184135,0.6788849831
290,2019-05-14 05:57:10,2019-05-14 05:59:32,0.5763728618999999,0.3772461414
290,2019-05-14 06:02:07,2019-05-14 06:03:32,0.3620491028,0.229973793
291,2019-05-14 06:16:02,2019-05-14 06:18:20,0.45774726689999995,0.3427382112
291,2019-05-14 06:20:18,2019-05-14 06:30:16,2.4471596479,1.7610346973
291,2019-05-14 06:45:22,2019-05-14 06:53:33,2.0890023708000003,1.3380548954
291,2019-05-14 07:04:00,2019-05-14 07:05:12,0.2912158966,0.1705677509
291,2019-05-14 07:13:41,2019-05-14 07:15:11,0.3949589729,0.2340781689
291,2019-05-14 07:21:17,2019-05-14 07:22:09,0.2251572609,0.1328547001
292,2019-05-14 07:37:02,2019-05-14 07:40:05,0.6042759329,0.4456374645
292,2019-05-14 07:45:04,2019-05-14 07:51:40,1.5439596176,1.1692428589
292,2019-05-14 07:52:57,2019-05-14 07:55:17,0.5353229046,0.4018050432
292,2019-05-14 07:56:23,2019-05-14 07:59:49,0.7968311309999999,0.6359803677
292,2019-05-14 08:04:17,2019-05-14 08:06:00,0.3759000301,0.2769899368
293,2019-05-14 08:18:30,2019-05-14 08:21:37,0.6373607289,0.5129486322
293,2019-05-14 08:22:40,2019-05-14 08:25:34,0.6228018999,0.5072374344
293,2019-05-14 08:28:06,2019-05-14 08:30:29,0.5713912249,0.402477026
293,2019-05-14 08:32:25,2019-05-14 08:33:59,0.3709468842,0.261184454
293,2019-05-14 08:40:33,2019-05-14 08:41:18,0.1746559143,0.12616503240000002
294,2019-05-14 08:57:54,2019-05-14 09:00:00,0.4242732635,0.3239868581
294,2019-05-14 09:02:18,2019-05-14 09:07:08,1.0119422376,0.6882091463
294,2019-05-14 09:13:09,2019-05-14 09:14:10,0.20747232440000002,0.1284891367
294,2019-05-14 09:18:07,2019-05-14 09:20:06,0.43698811530000004,0.2679922581
294,2019-05-14 09:23:10,2019-05-14 09:24:22,0.27652311329999996,0.17127132420000002
295,2019-05-14 09:36:41,2019-05-14 09:38:44,0.404049195,0.2802133262
295,2019-05-14 09:42:42,2019-05-14 09:45:15,0.5142894983,0.35832759740000003
295,2019-05-14 09:52:40,2019-05-14 09:53:39,0.2087035179,0.1429142356
296,2019-05-14 10:07:57,2019-05-14 10:10:16,0.49326376060000005,0.35015338659999995
296,2019-05-14 10:16:53,2019-05-14 10:20:35,0.8429826796,0.6223470569
296,2019-05-14 10:23:57,2019-05-14 10:28:06,0.9985448122,0.6968839765000001
296,2019-05-14 10:30:24,2019-05-14 10:32:46,0.5409910679,0.44499993320000003
296,2019-05-14 10:42:06,2019-05-14 10:43:14,0.27360510829999996,0.1913704872
296,2019-05-14 10:46:12,2019-05-14 10:46:53,0.162127018,0.1140468121
297,2019-05-14 10:54:15,2019-05-14 10:56:13,0.4077865257,0.2958157957
297,2019-05-14 10:59:04,2019-05-14 11:01:47,0.5458872020000001,0.3720651865
297,2019-05-14 11:04:08,2019-05-14 11:06:20,0.4275588393,0.30464780329999996
297,2019-05-14 11:11:23,2019-05-14 11:13:16,0.3717455864,0.2735205293
297,2019-05-14 11:21:56,2019-05-14 11:24:21,0.5228385925,0.3602461815
297,2019-05-14 11:32:12,2019-05-14 11:35:30,0.8002882004,0.5713373423
297,2019-05-14 11:37:58,2019-05-14 11:38:55,0.2219974995,0.1604585648
298,2019-05-14 11:47:41,2019-05-14 11:50:27,0.569248589,0.42576259369999997
298,2019-05-14 11:55:02,2019-05-14 11:59:56,0.9343658090000001,0.7247961759999999
298,2019-05-14 12:24:01,2019-05-14 12:26:48,0.6367720365999999,0.4438683987
298,2019-05-14 12:29:41,2019-05-14 12:31:10,0.35480427740000003,0.2485163212
299,2019-05-14 12:45:56,2019-05-14 12:48:19,0.4808253088,0.340193361
299,2019-05-14 12:52:13,2019-05-14 12:56:22,0.9195024967000001,0.630649358
299,2019-05-14 13:04:32,2019-05-14 13:07:20,0.6245708466,0.42146539689999996
299,2019-05-14 13:13:41,2019-05-14 13:18:10,1.0367348194,0.7274001837
299,2019-05-14 13:21:44,2019-05-14 13:23:01,0.3020410538,0.21479582789999999
300,2019-05-14 13:52:51,2019-05-14 13:55:29,0.551747987,0.40250316259999996
300,2019-05-14 14:00:17,2019-05-14 14:03:12,0.6473473907,0.5506641269
300,2019-05-14 14:05:11,2019-05-14 14:10:44,1.2453835011,1.0232042073999998
300,2019-05-14 14:13:18,2019-05-14 14:18:21,1.3023285866,0.9225128889
300,2019-05-14 14:20:14,2019-05-14 14:24:04,0.9486622809999999,0.6945571898999999
300,2019-05-14 14:28:27,2019-05-14 14:29:40,0.3055791855,0.2278420925
301,2019-05-14 14:49:19,2019-05-14 14:51:18,0.40409738310000004,0.3058269322
301,2019-05-14 14:57:12,2019-05-14 14:59:13,0.39493367079999997,0.3051813245
301,2019-05-14 15:02:00,2019-05-14 15:04:37,0.5978893638,0.4524366856
301,2019-05-14 15:08:10,2019-05-14 15:11:09,0.6927572489,0.5536627769
301,2019-05-14 15:14:02,2019-05-14 15:18:46,1.1425919533,0.8128503561
302,2019-05-14 15:35:58,2019-05-14 15:38:45,0.5660287214,0.4719184339
302,2019-05-14 15:41:56,2019-05-14 15:45:10,0.7544310689,0.5893144607999999
302,2019-05-14 15:47:01,2019-05-14 15:49:54,0.6368079185000001,0.4957267046
302,2019-05-14 15:52:21,2019-05-14 15:57:24,1.2051661015000001,0.8940471410999999
303,2019-05-14 16:19:59,2019-05-14 16:23:17,0.7505455017,0.516990751
303,2019-05-14 16:25:16,2019-05-14 16:30:24,1.1541458368000002,0.848795414
303,2019-05-14 16:39:20,2019-05-14 16:42:35,0.7723176479,0.5580770969
303,2019-05-14 16:50:28,2019-05-14 16:53:01,0.5801634789,0.46546912189999995
303,2019-05-14 16:55:51,2019-05-14 16:58:58,0.8073589802,0.573469162
304,2019-05-14 17:04:26,2019-05-14 17:06:28,0.41685487179999997,0.3140214682
304,2019-05-14 17:10:37,2019-05-14 17:16:10,1.1870425045,0.9666226207999999
304,2019-05-14 17:20:00,2019-05-14 17:23:10,0.7560437918,0.5461205244
304,2019-05-14 17:25:38,2019-05-14 17:30:10,1.0757653713,0.7807148695
304,2019-05-14 17:43:45,2019-05-14 17:46:51,0.734389782,0.5407230854
305,2019-05-14 18:09:21,2019-05-14 18:11:39,0.4728245199,0.3290017843
305,2019-05-14 18:13:15,2019-05-14 18:15:41,0.5322968661999999,0.3338930905
305,2019-05-14 18:19:25,2019-05-14 18:22:30,0.696254015,0.4828981161
305,2019-05-14 18:27:37,2019-05-14 18:29:15,0.39399719240000003,0.2776869535
305,2019-05-14 18:34:27,2019-05-14 18:35:41,0.29391980170000004,0.2048220634
306,2019-05-14 18:40:54,2019-05-14 18:42:47,0.37911705450000005,0.2969065011
306,2019-05-14 18:46:06,2019-05-14 18:54:24,2.2185258269,1.5314192474000001
306,2019-05-14 18:57:29,2019-05-14 19:00:40,0.8293874264,0.5369979143
306,2019-05-14 19:01:19,2019-05-14 19:03:36,0.5890958309000001,0.3818178177
306,2019-05-14 19:09:52,2019-05-14 19:11:00,0.2841925621,0.185634613
307,2019-05-14 19:31:36,2019-05-14 19:33:54,0.4774281826,0.3380458057
307,2019-05-14 19:36:00,2019-05-14 19:39:09,0.7555921078,0.5564202964
307,2019-05-14 19:40:23,2019-05-14 19:42:45,0.5607738495,0.38901197909999996
307,2019-05-14 19:48:25,2019-05-14 19:50:01,0.360624671,0.2619873285
308,2019-05-14 19:55:51,2019-05-14 19:58:26,0.5335160953,0.4332276285
308,2019-05-14 20:03:25,2019-05-14 20:06:37,0.6822342277,0.5666918159000001
308,2019-05-14 20:09:33,2019-05-14 20:12:36,0.7684028149,0.5170754194
308,2019-05-14 20:13:12,2019-05-14 20:15:37,0.6295375824,0.42089045049999996
309,2019-05-14 20:46:56,2019-05-14 20:48:55,0.41315046969999997,0.3023850024
309,2019-05-14 20:52:04,2019-05-14 20:57:54,1.4575156271,1.0217433572
309,2019-05-14 20:59:53,2019-05-14 21:02:58,0.77947855,0.4829963446
309,2019-05-14 21:04:20,2019-05-14 21:08:10,1.0294845104,0.6626080275
309,2019-05-14 21:10:04,2019-05-14 21:12:05,0.5320830345,0.34347724909999994
310,2019-05-14 21:50:42,2019-05-14 21:52:44,0.44464255700000005,0.33943274619999997
310,2019-05-14 21:55:41,2019-05-14 22:05:32,2.0632522106,1.874545902
310,2019-05-14 22:07:59,2019-05-14 22:11:18,0.7417347431,0.6614828110000001
310,2019-05-14 22:14:38,2019-05-14 22:17:41,0.6479763985,0.5739243031
310,2019-05-14 22:19:53,2019-05-14 22:21:32,0.34616637229999997,0.3060874939
311,2019-05-14 23:07:05,2019-05-14 23:11:36,0.9688920773999999,0.8394655584999999
311,2019-05-14 23:13:44,2019-05-14 23:17:18,0.7147293687,0.7697675824
311,2019-05-14 23:18:53,2019-05-14 23:23:00,0.8067692518,0.923890233
311,2019-05-14 23:30:47,2019-05-14 23:33:52,0.6464531421999999,0.6574020386
311,2019-05-14 23:39:30,2019-05-14 23:41:37,0.4669456482,0.5061626434000001
311,2019-05-14 23:43:14,2019-05-14 23:44:18,0.23452663420000003,0.21527624129999998
312,2019-05-15 00:00:26,2019-05-15 00:11:51,2.5436660478,2.0183954239
312,2019-05-15 00:15:33,2019-05-15 00:19:00,0.8487877845999999,0.5391516685000001
312,2019-05-15 00:20:50,2019-05-15 00:26:02,1.2997374535,0.8262462615999999
312,2019-05-15 00:27:18,2019-05-15 00:29:40,0.5945115089,0.37866640090000003
312,2019-05-15 00:32:41,2019-05-15 00:33:58,0.3210272789,0.20448136329999997
312,2019-05-15 00:36:57,2019-05-15 00:38:35,0.4117283821,0.2603919506
313,2019-05-15 00:54:54,2019-05-15 00:59:42,1.0628425412,0.7379791140999999
313,2019-05-15 01:01:57,2019-05-15 01:04:34,0.6353523731,0.396838665
313,2019-05-15 01:06:48,2019-05-15 01:10:10,0.8163484335,0.5110913515
313,2019-05-15 01:13:03,2019-05-15 01:14:12,0.2941493988,0.1836723089
314,2019-05-15 01:26:15,2019-05-15 01:28:21,0.3849190596,0.2705526352
314,2019-05-15 01:33:47,2019-05-15 01:40:24,1.2546689808,1.0108428895000001
314,2019-05-15 01:46:44,2019-05-15 01:50:59,0.9405465126000001,0.6546504498
314,2019-05-15 01:52:13,2019-05-15 01:55:18,0.6992869376999999,0.4837505817
314,2019-05-15 01:58:08,2019-05-15 02:01:20,0.7188293934000001,0.5051803589
315,2019-05-15 02:15:45,2019-05-15 02:18:25,0.4991908562,0.3470445871
315,2019-05-15 02:20:23,2019-05-15 02:29:35,2.1279054284,1.6814015806
