key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
876,,,2019-06-04 20:18:34,,,,,,,,,,,,
877,2019-06-04 21:27:53,,,,,,,,,2019-06-04 22:02:41,,2019-06-04 21:23:12,,2019-06-04 21:23:12,
878,,,2019-06-04 22:26:29,,,,,,,,,,,,
879,,,2019-06-04 23:05:52,,,,,,,,,2019-06-04 23:00:57,,2019-06-04 23:00:57,2019-06-04 23:00:57
880,2019-06-04 23:36:14,,2019-06-04 23:48:16,2019-06-04 23:48:16,,,,,,,,2019-06-04 23:29:53,,2019-06-04 23:29:53,
881,2019-06-05 00:31:20,,2019-06-05 00:39:08,2019-06-05 00:49:38,,,,,,,,2019-06-05 00:25:40,,2019-06-05 00:25:40,2019-06-05 00:25:40
882,2019-06-05 01:06:06,,2019-06-05 01:15:45,2019-06-05 01:26:02,,,,,,,,2019-06-05 01:03:28,,2019-06-05 01:03:28,2019-06-05 01:03:28
883,2019-06-05 01:48:22,,2019-06-05 01:53:15,2019-06-05 01:53:15,,,,,,,,2019-06-05 01:45:54,,2019-06-05 01:45:54,2019-06-05 01:45:54
884,,,2019-06-05 02:22:28,,,,,,,,,2019-06-05 02:14:54,,2019-06-05 02:14:54,2019-06-05 02:14:54
885,,,2019-06-05 02:55:13,,,,,,,,,2019-06-05 02:49:04,,2019-06-05 02:49:04,2019-06-05 02:49:04
886,,,2019-06-05 03:27:14,,,,,,,,,2019-06-05 03:19:27,,2019-06-05 03:19:27,2019-06-05 03:19:27
887,2019-06-05 03:54:54,,2019-06-05 04:05:04,,,,,,,,,2019-06-05 03:54:54,,2019-06-05 03:54:54,2019-06-05 03:54:54
888,,,2019-06-05 04:38:13,,,,,,,,,2019-06-05 04:29:24,,2019-06-05 04:29:24,2019-06-05 04:29:24
889,,,,2019-06-05 05:18:44,,,,,,,,2019-06-05 05:05:41,,2019-06-05 05:05:41,2019-06-05 05:05:41
890,,,,2019-06-05 06:00:16,,,,,,,,2019-06-05 05:49:32,,2019-06-05 05:49:32,2019-06-05 05:49:32
891,,,,2019-06-05 06:36:24,,,,,,,,2019-06-05 06:26:19,,2019-06-05 06:26:19,2019-06-05 06:26:19
892,,,,2019-06-05 07:06:54,,,,,,,,2019-06-05 07:00:44,,2019-06-05 07:00:44,2019-06-05 07:00:44
893,,,,2019-06-05 07:46:34,,,,,,,,2019-06-05 07:40:17,,2019-06-05 07:40:17,2019-06-05 07:40:17
894,,,,,,2019-06-05 08:16:41,,,,,,2019-06-05 08:08:31,,2019-06-05 08:08:31,2019-06-05 08:08:31
895,,,,2019-06-05 08:59:59,,,,,,,,,,,
896,,,,2019-06-05 10:10:13,,,,,,,,2019-06-05 10:05:18,,2019-06-05 10:05:18,2019-06-05 10:05:18
897,,,,2019-06-05 11:08:51,,,,,,,,2019-06-05 10:45:48,,2019-06-05 10:45:48,2019-06-05 10:45:48
898,,,,2019-06-05 12:05:24,,,,,,,,2019-06-05 11:42:28,,2019-06-05 11:42:28,2019-06-05 11:42:28
899,,,,2019-06-05 12:38:03,,,,,,,,2019-06-05 12:32:15,,2019-06-05 12:32:15,2019-06-05 12:32:15
900,,,,2019-06-05 13:12:38,,,,,,,,,,,
901,,,,2019-06-05 13:59:31,,,,,,,,,,,
902,,,,,,2019-06-05 14:35:41,,,,,2019-06-05 14:35:41,2019-06-05 14:27:31,,2019-06-05 14:27:31,2019-06-05 14:27:31
903,,,2019-06-05 15:52:04,,,,,,,,,2019-06-05 15:08:39,,2019-06-05 15:08:39,2019-06-05 15:08:39
904,,,2019-06-05 16:20:22,,,,,,,,,2019-06-05 15:30:32,,2019-06-05 15:30:32,2019-06-05 15:30:32
905,,,2019-06-05 17:24:14,,,,,,,,,,,2019-06-05 17:09:53,
906,,,2019-06-05 18:11:11,,,,,,,,,2019-06-05 18:05:24,,2019-06-05 18:05:24,2019-06-05 18:05:24
907,,,2019-06-05 19:27:05,,,2019-06-05 19:27:05,,,,,,2019-06-05 19:04:24,,2019-06-05 19:04:24,2019-06-05 19:04:24
908,,,2019-06-05 20:06:09,,,2019-06-05 20:09:42,,,,,,,,2019-06-05 19:58:54,
909,,,2019-06-05 20:45:35,,,,,,,,2019-06-05 20:45:35,2019-06-05 20:38:49,,2019-06-05 20:38:49,2019-06-05 20:38:49
910,,,2019-06-05 21:27:23,,,2019-06-05 21:27:23,,,,,,,,2019-06-05 21:12:00,
911,,,2019-06-05 22:08:12,,,2019-06-05 22:08:12,,,,,,2019-06-05 21:55:55,,2019-06-05 21:55:55,2019-06-05 21:55:55
912,,,2019-06-05 22:56:17,,,2019-06-05 22:56:17,,,,,,2019-06-05 22:44:50,,2019-06-05 22:44:50,2019-06-05 22:44:50
913,,,2019-06-06 00:12:43,,,2019-06-06 00:12:43,,,,,,2019-06-05 23:57:38,,2019-06-05 23:57:38,
914,,,,,,,,,,,,2019-06-06 00:56:49,,2019-06-06 00:56:49,2019-06-06 00:56:49
915,,,2019-06-06 02:20:19,,,,,,,,,,,2019-06-06 01:40:16,
916,,,2019-06-06 03:02:05,,,2019-06-06 02:44:40,,,,,,,,2019-06-06 02:41:01,
917,,,,,,2019-06-06 04:25:29,,,,,,,,2019-06-06 04:15:58,
918,,,,,,2019-06-06 05:22:30,,,,,2019-06-06 05:22:30,2019-06-06 05:14:55,,2019-06-06 05:14:55,2019-06-06 05:14:55
919,,,,,,2019-06-06 06:35:21,,,,,,,,2019-06-06 06:13:19,
920,,,,,,,,,,,,2019-06-06 06:54:12,,2019-06-06 06:54:12,2019-06-06 06:54:12
921,,,2019-06-06 08:13:29,,,,,,,,,2019-06-06 07:54:55,,2019-06-06 07:54:55,2019-06-06 07:54:55
922,,,,,,,,,,,,2019-06-06 08:45:44,,2019-06-06 08:45:44,2019-06-06 08:45:44
923,,,2019-06-06 09:55:55,,,,,,,,,2019-06-06 09:27:44,,2019-06-06 09:27:44,2019-06-06 09:27:44
924,,,2019-06-06 10:26:14,,,,,,,,,2019-06-06 10:18:14,,2019-06-06 10:18:14,2019-06-06 10:18:14
925,2019-06-06 11:36:54,,2019-06-06 11:39:05,,,,,,,,,2019-06-06 11:30:00,,2019-06-06 11:30:00,2019-06-06 11:30:00
926,,,2019-06-06 12:26:58,,,,,,,,,2019-06-06 12:12:31,,2019-06-06 12:12:31,2019-06-06 12:12:31
927,,,,,,,,,,,,2019-06-06 12:41:43,,2019-06-06 12:41:43,2019-06-06 12:41:43
928,,,2019-06-06 17:26:01,,,2019-06-06 17:26:01,,,,,,,,,
929,,,,,,,,,,,,,,2019-06-06 18:32:49,
930,,,,,,,,,,,,2019-06-06 19:05:48,,2019-06-06 19:05:48,
932,,,,,,,,,,,,2019-06-06 20:30:32,,,
935,,,,,,2019-06-07 00:26:07,,,,,,2019-06-07 00:15:14,,2019-06-07 00:15:14,2019-06-07 00:15:14
936,2019-06-07 01:29:04,,,2019-06-07 01:40:58,,,,,,,,2019-06-07 01:29:04,,2019-06-07 01:29:04,2019-06-07 01:29:04
937,,,,2019-06-07 02:27:15,,,,,,,,2019-06-07 02:14:08,,2019-06-07 02:14:08,2019-06-07 02:14:08
938,,,,2019-06-07 03:24:57,,,,,,,,2019-06-07 03:08:20,,2019-06-07 03:08:20,2019-06-07 03:08:20
939,,,,2019-06-07 04:54:06,,,,,,,,2019-06-07 04:39:30,,2019-06-07 04:39:30,2019-06-07 04:39:30
940,,,,2019-06-07 05:42:40,,,,,,,,2019-06-07 05:29:25,,2019-06-07 05:29:25,2019-06-07 05:29:25
941,,,,2019-06-07 07:03:03,,,,,,,,2019-06-07 06:46:02,,2019-06-07 06:46:02,2019-06-07 06:46:02
942,,,2019-06-07 07:45:43,,,,,,,,,,,2019-06-07 07:36:13,
943,,,,2019-06-07 08:14:37,,,,,,,,,,,
944,2019-06-07 09:07:27,,2019-06-07 09:10:23,,,2019-06-07 09:10:23,,,,,,,,2019-06-07 08:57:06,
945,,,2019-06-07 10:04:36,,,2019-06-07 10:04:36,,,,,,2019-06-07 09:27:34,,2019-06-07 09:27:34,2019-06-07 09:27:34
946,,,2019-06-07 10:43:07,,2019-06-07 10:43:07,,,,,,,2019-06-07 10:38:40,,2019-06-07 10:38:40,2019-06-07 10:38:40
947,,,,,,,,,,,,2019-06-07 11:33:45,,2019-06-07 11:33:45,2019-06-07 11:33:45
948,,,,,,2019-06-07 12:42:07,,,,,,2019-06-07 12:36:20,2019-06-07 12:36:20,,
949,,,2019-06-07 12:23:55,,,2019-06-07 12:23:55,,,,,,2019-06-07 12:09:01,,2019-06-07 12:09:01,2019-06-07 12:09:01
950,2019-06-07 13:15:30,,,,,2019-06-07 13:19:05,,,,,,2019-06-07 13:15:30,,2019-06-07 13:15:30,2019-06-07 13:15:30
951,2019-06-07 13:54:21,,,,,2019-06-07 14:01:14,,,,,,2019-06-07 13:54:21,,2019-06-07 13:54:21,2019-06-07 13:54:21
952,,,,,,,,,,,,2019-06-07 14:27:53,,2019-06-07 14:27:53,2019-06-07 14:27:53
953,,,,,,,,,,,,2019-06-07 15:02:53,,2019-06-07 15:02:53,2019-06-07 15:02:53
954,,,2019-06-07 16:13:26,,,,,,,,,,,,
955,,,,,,,,,,,,2019-06-07 15:57:08,,2019-06-07 15:57:08,2019-06-07 15:57:08
956,,,2019-06-07 17:05:42,,,,,,,,,2019-06-07 16:59:48,,2019-06-07 16:59:48,2019-06-07 16:59:48
957,,,2019-06-07 18:01:17,,,,,,,,,2019-06-07 17:51:07,,2019-06-07 17:51:07,2019-06-07 17:51:07
958,,,2019-06-07 18:39:54,,,,,,,,,2019-06-07 18:34:05,,2019-06-07 18:34:05,2019-06-07 18:34:05
959,,,2019-06-07 19:05:45,2019-06-07 19:05:45,,,,,,,,2019-06-07 18:58:20,,2019-06-07 18:58:20,2019-06-07 18:58:20
962,,,,,,,,,,,,2019-06-07 20:54:36,,2019-06-07 20:54:36,2019-06-07 20:54:36
963,,,2019-06-07 21:35:15,,,,,,,,,2019-06-07 21:29:37,,2019-06-07 21:29:37,2019-06-07 21:29:37
965,,,2019-06-07 22:43:00,,,,,,,,,2019-06-07 22:37:52,,2019-06-07 22:37:52,2019-06-07 22:37:52
967,,,,,,,,,,,,2019-06-07 23:49:58,,2019-06-07 23:49:58,2019-06-07 23:49:58
968,,,2019-06-08 00:30:21,,,,,,,,,2019-06-08 00:27:42,,2019-06-08 00:27:42,2019-06-08 00:27:42
969,,,2019-06-08 01:01:45,,,,,,,,,,,2019-06-08 00:55:50,
970,,,,,,,,,,,,2019-06-08 01:40:39,,2019-06-08 01:40:39,2019-06-08 01:40:39
971,,,2019-06-08 02:33:53,,,,,,,,,2019-06-08 02:21:36,,2019-06-08 02:21:36,2019-06-08 02:21:36
972,,,2019-06-08 03:15:42,,,,,,,,,2019-06-08 03:09:01,,2019-06-08 03:09:01,
973,,,2019-06-08 04:03:50,,,,,,,,,,,2019-06-08 03:59:15,
974,,,2019-06-08 04:25:58,,,,,,,,,,,,
975,2019-06-08 05:05:11,,2019-06-08 05:10:42,,,,,,,,,,,2019-06-08 04:59:50,
976,2019-06-08 05:37:19,,2019-06-08 05:42:21,,,,,,,,,,,2019-06-08 05:37:19,
977,,,2019-06-08 06:14:53,,,,,,,,,,,,
978,,,,,,,,,,,,,,2019-06-08 07:10:49,
979,,,2019-06-08 07:50:25,,,,,,,,,,,2019-06-08 07:42:52,
980,,,2019-06-08 08:39:13,,,,,,,,,,,2019-06-08 08:30:25,
981,,,,,,,,,,,,2019-06-08 09:44:27,,2019-06-08 09:44:27,2019-06-08 09:44:27
982,,,,,,,,,,,,2019-06-08 10:10:00,,2019-06-08 10:10:00,2019-06-08 10:10:00
985,,,,,,,,,,,,2019-06-08 12:27:05,,2019-06-08 12:27:05,2019-06-08 12:27:05
986,,,2019-06-08 13:33:56,,,,,,,,,,,2019-06-08 13:28:01,
987,,,2019-06-08 14:43:23,,,,,,,,,,,2019-06-08 14:38:26,
988,,,,2019-06-08 16:06:39,,,,,,,,2019-06-08 15:23:18,,2019-06-08 15:23:18,2019-06-08 15:23:18
989,,,2019-06-08 17:07:03,,,,,,,,,2019-06-08 16:55:02,,2019-06-08 16:55:02,2019-06-08 16:55:02
990,,,,,,,,,,,,2019-06-08 17:38:31,,2019-06-08 17:38:31,2019-06-08 17:38:31
991,,,2019-06-08 18:13:21,,,,,,,,,2019-06-08 18:06:36,,2019-06-08 18:06:36,2019-06-08 18:06:36
992,,,,,,,,,,,,2019-06-08 18:42:09,,2019-06-08 18:42:09,2019-06-08 18:42:09
993,,,,,,,,,,2019-06-08 19:50:12,,2019-06-08 19:31:58,,2019-06-08 19:31:58,2019-06-08 19:31:58
994,,,2019-06-08 20:45:59,,,,,,,2019-06-08 20:45:59,,2019-06-08 20:38:47,,2019-06-08 20:38:47,2019-06-08 20:38:47
995,,,,2019-06-08 21:36:26,,,,,,,,2019-06-08 21:23:42,,2019-06-08 21:23:42,2019-06-08 21:23:42
996,,,,2019-06-08 22:22:36,,,,,,,,2019-06-08 22:13:14,,2019-06-08 22:13:14,2019-06-08 22:13:14
997,,,,,,,,,,2019-06-08 22:52:10,,2019-06-08 22:45:53,,2019-06-08 22:45:53,2019-06-08 22:45:53
998,,,,2019-06-08 23:23:07,,,,,,,,,,,
999,,,2019-06-09 00:04:29,,,,,,,,,2019-06-08 23:56:29,,2019-06-08 23:56:29,2019-06-08 23:56:29
1000,,,2019-06-09 01:08:31,,,,,,,,,,,,
1001,,,2019-06-09 02:01:23,,,,,,,,,,,,
1002,2019-06-09 03:00:48,,,,,,,,,,,2019-06-09 03:00:48,,2019-06-09 03:00:48,
1003,2019-06-09 03:54:52,,,,,,,,,,,2019-06-09 03:54:52,,2019-06-09 03:54:52,
1004,,,2019-06-09 04:57:45,,,,,,,,,2019-06-09 05:09:18,,2019-06-09 05:09:18,2019-06-09 05:09:18
1005,2019-06-09 06:08:03,,2019-06-09 06:17:29,,,,,,,,,2019-06-09 06:00:32,,2019-06-09 06:00:32,2019-06-09 06:00:32
1006,,,,,,2019-06-09 07:27:53,,,,,2019-06-09 07:14:59,2019-06-09 07:05:42,,2019-06-09 07:05:42,2019-06-09 07:05:42
1007,2019-06-09 08:08:46,,,,,2019-06-09 08:18:26,,,,,,2019-06-09 08:14:03,,2019-06-09 08:05:48,
1008,,,,,,2019-06-09 09:10:34,,,,,,2019-06-09 09:06:41,,2019-06-09 09:06:41,2019-06-09 09:06:41
1009,2019-06-09 09:34:48,,,,,2019-06-09 09:38:43,,,,,,2019-06-09 09:34:48,,2019-06-09 09:34:48,2019-06-09 09:34:48
1010,2019-06-09 10:20:35,,2019-06-09 10:25:59,,,2019-06-09 10:25:59,,,,,,2019-06-09 10:19:06,,2019-06-09 10:19:06,2019-06-09 10:19:06
1011,2019-06-09 11:39:43,,,,,2019-06-09 11:42:09,,,,,,,,2019-06-09 11:36:00,
1012,,,,,,2019-06-09 12:47:24,,,,,,,,2019-06-09 12:43:15,
1013,2019-06-09 14:52:53,,,,,2019-06-09 14:56:08,,,,,,,,2019-06-09 14:52:53,
1014,,,,,,2019-06-09 15:28:53,,,,,,2019-06-09 15:23:10,,2019-06-09 15:23:10,2019-06-09 15:23:10
1015,,,,,,2019-06-09 16:25:32,,,,,,2019-06-09 16:19:30,,2019-06-09 16:19:30,2019-06-09 16:19:30
1016,,,2019-06-09 16:56:23,,,,,,,,,2019-06-09 16:46:33,,2019-06-09 16:46:33,2019-06-09 16:46:33
1017,,,,2019-06-09 17:39:06,,,,,,,,2019-06-09 17:33:30,,2019-06-09 17:33:30,2019-06-09 17:33:30
1018,,,2019-06-09 18:09:46,,,,,,,,,2019-06-09 18:03:11,,2019-06-09 18:03:11,2019-06-09 18:03:11
1019,,,2019-06-09 18:54:42,,,2019-06-09 18:40:03,,,,,2019-06-09 18:54:42,2019-06-09 18:34:16,,2019-06-09 18:34:16,2019-06-09 18:34:16
1020,,,2019-06-09 19:36:29,,,2019-06-09 19:24:25,,,,,,2019-06-09 19:14:01,,2019-06-09 19:14:01,2019-06-09 19:14:01
1021,,,2019-06-09 20:26:10,,,2019-06-09 20:09:17,,,,,,2019-06-09 20:02:49,,2019-06-09 20:02:49,2019-06-09 20:02:49
1022,,,,,,2019-06-09 20:55:09,,,,,,2019-06-09 20:49:44,,2019-06-09 20:49:44,2019-06-09 20:49:44
1023,,,2019-06-09 22:17:11,,,2019-06-09 22:01:17,,,,,,2019-06-09 21:55:13,,2019-06-09 21:55:13,2019-06-09 21:55:13
1024,,,,,,2019-06-09 22:50:22,,,,,2019-06-09 22:50:22,2019-06-09 22:41:13,,2019-06-09 22:41:13,2019-06-09 22:41:13
1025,,,2019-06-09 23:36:06,,,2019-06-09 23:36:06,,,,,,,,,
1026,,,2019-06-10 00:11:25,,,2019-06-10 00:11:25,,,,,,2019-06-10 00:04:26,,2019-06-10 00:00:11,
1027,,,2019-06-10 01:07:30,,,,,,,,2019-06-10 01:07:30,,,2019-06-10 00:58:22,
1028,,,2019-06-10 01:59:20,,,,,,,,2019-06-10 01:59:20,2019-06-10 01:53:24,,2019-06-10 01:53:24,2019-06-10 01:53:24
1029,,,,2019-06-10 04:15:13,,,,,,,,2019-06-10 03:55:30,,2019-06-10 03:55:30,2019-06-10 03:55:30
1030,,,,,,2019-06-10 05:09:09,,,,,2019-06-10 05:09:09,2019-06-10 04:56:36,,2019-06-10 04:56:36,2019-06-10 04:56:36
1031,,,2019-06-10 06:02:18,,,,,,,,,2019-06-10 05:56:38,,2019-06-10 05:56:38,2019-06-10 05:56:38
1032,,,,,,2019-06-10 06:37:49,,,,,,2019-06-10 06:30:15,,2019-06-10 06:30:15,2019-06-10 06:30:15
1033,,,2019-06-10 07:12:40,2019-06-10 07:12:40,,,,,,,,,,2019-06-10 07:07:10,
1034,,,2019-06-10 08:08:00,2019-06-10 08:08:01,,,,,,,,2019-06-10 08:00:51,,2019-06-10 08:00:51,2019-06-10 08:00:51
1035,,,,2019-06-10 08:53:25,,,,,,,,2019-06-10 08:46:13,,2019-06-10 08:46:13,2019-06-10 08:46:13
1036,,,2019-06-10 09:22:51,,,,,,,,,2019-06-10 09:14:49,,2019-06-10 09:14:49,2019-06-10 09:14:49
1037,,,2019-06-10 09:58:07,,,,,,,,,2019-06-10 09:50:36,,2019-06-10 09:50:36,2019-06-10 09:50:36
1038,,,2019-06-10 10:27:49,,,,,,,,,2019-06-10 10:20:02,,2019-06-10 10:20:02,2019-06-10 10:20:02
1039,,,2019-06-10 10:58:18,,,,,,,,,2019-06-10 10:51:00,,2019-06-10 10:51:00,2019-06-10 10:51:00
1040,,,2019-06-10 11:36:28,,,,,,,,,2019-06-10 11:25:08,,2019-06-10 11:25:08,2019-06-10 11:25:08
1041,,,2019-06-10 12:06:59,,,,,,,,,2019-06-10 11:59:33,,2019-06-10 11:59:33,2019-06-10 11:59:33
1042,,,,,,,,,,,,,,2019-06-10 13:01:33,
1043,,,,,,,,,,,,,,2019-06-10 13:43:06,
1044,,,,,,,,,,,,,,2019-06-10 14:20:11,
1045,,,,,,2019-06-10 15:56:32,,,,,,2019-06-10 15:50:37,,2019-06-10 15:50:37,2019-06-10 15:50:37
1046,,,,,,2019-06-10 16:30:55,,,,,2019-06-10 16:42:00,2019-06-10 16:25:30,,2019-06-10 16:25:30,2019-06-10 16:25:30
1047,,,,,,2019-06-10 17:29:54,,,,,2019-06-10 17:29:54,2019-06-10 17:23:06,,2019-06-10 17:23:06,2019-06-10 17:23:06
1048,,,2019-06-10 18:41:29,,,2019-06-10 18:41:29,,,,,,,,,
1049,,,,,,2019-06-10 19:27:11,,,,,2019-06-10 19:27:11,2019-06-10 19:20:42,,2019-06-10 19:20:42,2019-06-10 19:20:42
1050,2019-06-10 20:44:47,,,,,2019-06-10 20:44:47,,,,,2019-06-10 20:44:47,2019-06-10 20:27:18,,2019-06-10 20:27:18,2019-06-10 20:27:18
1051,,,,2019-06-10 21:32:39,,,,,,,,2019-06-10 21:13:36,,2019-06-10 21:13:36,2019-06-10 21:13:36
1052,,,,2019-06-10 22:06:53,,,,,,,,2019-06-10 21:48:08,,2019-06-10 21:48:08,2019-06-10 21:48:08
1053,,,,2019-06-10 22:39:08,,,,,,,,2019-06-10 22:33:43,,2019-06-10 22:33:43,2019-06-10 22:33:43
1054,,,,2019-06-10 23:19:45,,,,,,,,,,2019-06-10 23:12:28,
1055,,,,2019-06-10 23:46:18,,,,,,,,,,,
1056,,,,2019-06-11 00:21:13,,,,,,,,,,,
1057,,,,,,,,,,2019-06-11 01:02:36,,2019-06-11 00:51:14,,2019-06-11 00:51:14,2019-06-11 00:51:14
1058,,,,2019-06-11 01:56:34,,,,,,,,2019-06-11 01:48:42,,2019-06-11 01:48:42,2019-06-11 01:48:42
1059,,,,,,,,,,2019-06-11 03:16:32,,,,2019-06-11 03:06:53,
1060,,,,2019-06-11 04:15:08,,,,,,2019-06-11 04:15:08,,2019-06-11 04:05:44,,2019-06-11 04:05:44,2019-06-11 04:05:44
1061,,,2019-06-11 06:20:14,,,,,,,,,2019-06-11 06:12:49,,2019-06-11 06:04:37,2019-06-11 06:12:49
1063,,,2019-06-11 07:39:00,,,,,,,,,2019-06-11 07:30:23,,2019-06-11 07:30:23,2019-06-11 07:30:23
1064,2019-06-11 08:08:12,,2019-06-11 08:16:01,,,,,,,,,2019-06-11 08:02:29,,2019-06-11 08:02:29,2019-06-11 08:02:29
1065,2019-06-11 09:09:34,,2019-06-11 09:19:03,,,,,,,,,2019-06-11 09:01:56,,2019-06-11 09:01:56,
1066,,,2019-06-11 11:45:41,,,,,,,,,2019-06-11 11:34:30,,2019-06-11 11:34:30,
1067,,,2019-06-11 12:42:05,,,,,,,,,2019-06-11 12:36:27,,2019-06-11 12:36:27,
1068,,,2019-06-11 13:29:26,,,,,,,,2019-06-11 13:49:16,2019-06-11 13:23:47,,2019-06-11 13:23:47,2019-06-11 13:23:47
1069,,,2019-06-11 14:11:29,,,,,,,,,2019-06-11 14:06:35,,2019-06-11 14:06:35,2019-06-11 14:06:35
1070,,,2019-06-11 14:51:48,,,,,,,,,,,2019-06-11 14:45:30,
1071,,,2019-06-11 15:24:22,,,,,,,,,2019-06-11 15:17:01,,2019-06-11 15:17:01,
1072,,,2019-06-11 15:45:15,,,,,,,,,2019-06-11 15:39:15,,2019-06-11 15:39:15,2019-06-11 15:39:15
1073,,,2019-06-11 16:25:37,,,,,,,,,2019-06-11 16:18:30,,2019-06-11 16:18:30,2019-06-11 16:18:30
1074,2019-06-11 16:45:19,,2019-06-11 16:49:14,,,,,,,,,2019-06-11 16:45:19,,2019-06-11 16:45:19,2019-06-11 16:45:19
1075,,,2019-06-11 17:27:29,2019-06-11 17:38:55,,,,,,,,2019-06-11 17:23:04,,2019-06-11 17:23:04,2019-06-11 17:23:04
1076,,,,2019-06-11 18:23:13,,,,,,,,2019-06-11 18:18:58,,2019-06-11 18:18:58,2019-06-11 18:18:58
1077,,,2019-06-11 18:57:27,2019-06-11 19:08:50,,,,,,,,2019-06-11 18:52:44,,2019-06-11 18:52:44,2019-06-11 18:52:44
1078,,,,2019-06-11 19:34:33,,,,,,,,,,,
1079,,,,2019-06-11 21:04:14,,,,,,,,,,2019-06-11 20:58:45,
1080,2019-06-11 21:37:51,,,2019-06-11 21:41:46,,,,,,,,2019-06-11 21:37:51,,2019-06-11 21:37:51,2019-06-11 21:37:51
1081,,,2019-06-11 22:37:14,,,,,,,,,,,,
1082,,,,2019-06-12 00:00:38,,,,,,,,2019-06-11 23:39:05,,2019-06-11 23:39:05,2019-06-11 23:39:05
1083,,,2019-06-12 00:41:53,,,,,,,,,,,,
1084,,,2019-06-12 01:37:22,,,,,,,,2019-06-12 01:47:51,2019-06-12 01:25:22,,2019-06-12 01:25:22,2019-06-12 01:25:22
1085,,,,,,,,,,,,,,2019-06-12 02:22:49,
1086,,,2019-06-12 03:00:38,,,,,,,,,2019-06-12 02:54:12,,2019-06-12 02:54:12,2019-06-12 02:54:12
1087,,,2019-06-12 03:42:33,,,,,,,,,2019-06-12 03:31:39,,2019-06-12 03:31:39,2019-06-12 03:31:39
1088,,,,2019-06-12 04:35:09,,,,,,,,2019-06-12 04:25:11,,2019-06-12 04:25:11,2019-06-12 04:25:11
1089,,,2019-06-12 05:04:38,,,,,,,,,,,,
1090,,,2019-06-12 05:52:54,2019-06-12 05:52:54,,,,,,,,,,2019-06-12 05:42:40,
1091,,,2019-06-12 06:20:01,2019-06-12 06:20:01,,,,,,,,,,,
1092,,,2019-06-12 07:02:12,2019-06-12 07:02:12,,,,,,,,,,,
1093,,,2019-06-12 08:10:43,,,,,,,,,,,2019-06-12 08:04:39,
1094,,,2019-06-12 09:20:57,,,2019-06-12 09:08:14,,,,,,2019-06-12 09:03:34,,2019-06-12 09:03:34,2019-06-12 09:03:34
1095,,,2019-06-12 10:20:57,,,2019-06-12 10:09:38,,,,,,2019-06-12 10:04:07,,2019-06-12 10:04:07,2019-06-12 10:04:07
1096,,,2019-06-12 10:53:17,,,2019-06-12 11:05:25,,,,,,,,2019-06-12 10:47:08,
1097,2019-06-12 11:37:19,,2019-06-12 11:42:35,,,2019-06-12 11:42:35,,,,,,,,2019-06-12 11:25:47,
1098,,,,,,2019-06-12 12:17:10,,,,,2019-06-12 12:17:10,,,2019-06-12 12:10:09,
1099,,,,,,2019-06-12 12:42:08,,,,,,,,,
1100,,,2019-06-12 13:35:23,,,,,,,,,,,2019-06-12 13:29:22,
1101,,,2019-06-12 14:10:59,,,2019-06-12 14:10:59,,,,,,2019-06-12 14:05:22,,2019-06-12 14:05:22,2019-06-12 14:05:22
1102,,,,,,,,,,,,2019-06-12 15:05:59,,2019-06-12 15:05:59,
1103,,,,,,,,,,,,2019-06-12 15:48:57,,2019-06-12 15:48:57,
1104,,,,,,,,,,,,2019-06-12 16:20:19,,2019-06-12 16:20:19,
1106,,,,,,,,,,,,2019-06-12 17:44:17,,2019-06-12 17:44:17,
1107,,,,,,,,,,,,2019-06-12 18:10:46,,2019-06-12 18:10:46,
1108,,,2019-06-12 19:12:02,,,2019-06-12 19:12:02,,,,,2019-06-12 19:24:37,2019-06-12 19:07:00,,2019-06-12 19:07:00,2019-06-12 19:07:00
1109,,,,,,,,,,,,2019-06-12 19:51:50,,2019-06-12 19:51:50,2019-06-12 19:51:50
1110,,,2019-06-12 20:24:52,,,,,,,,,2019-06-12 20:21:45,,2019-06-12 20:21:45,2019-06-12 20:21:45
1111,,,,,,,,,,,,2019-06-12 21:04:49,,2019-06-12 21:04:49,2019-06-12 21:04:49
1112,,,2019-06-12 21:47:40,,,,,,,,,2019-06-12 21:41:47,,2019-06-12 21:41:47,2019-06-12 21:41:47
1113,,,,,,,,,,,,2019-06-12 22:13:40,,2019-06-12 22:13:40,2019-06-12 22:13:40
1114,,,,,,,,,,,,2019-06-12 22:47:17,,2019-06-12 22:47:17,2019-06-12 22:47:17
1115,,,2019-06-12 23:32:12,,,,,,,,,2019-06-12 23:22:31,,2019-06-12 23:22:31,2019-06-12 23:22:31
1116,,,,,,,,,,,,2019-06-12 23:56:40,,2019-06-12 23:56:40,2019-06-12 23:56:40
1117,,,,,,,,,,,,2019-06-13 00:24:18,,2019-06-13 00:24:18,2019-06-13 00:24:18
1118,,,2019-06-13 01:09:24,,,,,,,,,2019-06-13 00:58:55,,2019-06-13 00:58:55,2019-06-13 00:58:55
1119,,,2019-06-13 02:08:51,,,,,,,,,2019-06-13 01:42:20,,2019-06-13 01:42:20,2019-06-13 01:42:20
1120,,,2019-06-13 02:42:42,,,,,,,,,2019-06-13 02:34:38,,2019-06-13 02:34:38,2019-06-13 02:34:38
